property_id,full_address,beds,baths,year_built,sq_ft_interior,sq_ft_lot,price,price_label,lat,long,img_url,zip_code
32045867,402 STARK RD SEAGOVILLE TX 75159,3,1.5,1955,1680,31947,234171,Redfin Estimate,32.6735766,-96.5833229,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=402+E+Stark+Rd%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=3e11EVAnZ8GCUZOICtCWaIa_Ing='],75159
32044612,804 CATHERINE LN SEAGOVILLE TX 75159,3,2.0,1971,1288,8250,232072,Redfin Estimate,32.6577031,-96.5347071,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=804+Catherine+Ln%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=Iwg6dGO66f3X323E11XifGZ0WEM='],75159
32044551,806 JACK ST SEAGOVILLE TX 75159,3,1.5,1961,1296,7148,188402,Redfin Estimate,32.6564519,-96.5367911,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=806+Jack+St%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=E2GfzUf22piRWhairNB40E8dFoI='],75159
143365191,2908 ENGLENOOK DR SEAGOVILLE TX 75159,4,2.0,2017,1551,6980,287909,Redfin Estimate,32.6893092,-96.5488377,['https://ssl.cdn-redfin.com/photo/90/mbphoto/054/genMid.20368054_2.jpg'],75159
113716839,2905 BALLEYWOOD DR SEAGOVILLE TX 75159,4,2.0,2017,1665,7275,290658,Redfin Estimate,32.6892322,-96.5488096,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2905+Balleywood+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=_4rqyij0dIxazxS618bKGpKfBxU='],75159
143837734,2804 BALLEYWOOD DR SEAGOVILLE TX 75159,4,2.0,2017,1527,7350,281517,Redfin Estimate,32.6881803,-96.5494213,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2804+Balleywood+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=inRipUvDIvffmvGN9Dm9Qr68Nwk='],75159
143839490,2910 BALLEYWOOD DR SEAGOVILLE TX 75159,4,2.0,2017,1854,7350,313238,Redfin Estimate,32.6892144,-96.548129,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2910+Balleywood+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=eqos5Dtbdo3Ykhps7a0nkU9g2kc='],75159
113601011,2904 LISMORE DR SEAGOVILLE TX 75159,4,2.0,2016,1889,7365,337336,Redfin Estimate,32.6883026,-96.5479206,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=2904+Lismore+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=JylFn_0kqZBhENY7ETrGmLLxEEU='],75159
113002190,2804 LISMORE DR SEAGOVILLE TX 75159,4,2.0,2016,1801,7369,322413,Redfin Estimate,32.6875922,-96.5487473,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=2804+Lismore+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=uo3XFVHoGuWLbitlSJrILU6Osw4='],75159
141147802,2904 BALLEYWOOD DR SEAGOVILLE TX 75159,4,2.0,2017,1914,7350,310471,Redfin Estimate,32.6888411,-96.5485459,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2904+Balleywood+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=_72ZjAyq3cvRUWnfm9P95AGfLdI='],75159
32043180,306 JOHNSON ST SEAGOVILLE TX 75159,3,2.0,2002,1333,20321,235419,Redfin Estimate,32.6338152,-96.5376247,['https://ssl.cdn-redfin.com/photo/90/mbphoto/798/genMid.10198798_0.jpg'],75159
30770622,3009 HIGHGATE DR SEAGOVILLE TX 75159,4,2.0,2014,1792,1319999,831781,Redfin Estimate,32.68797,-96.553414,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=3009+Highgate+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=MdC8Oo9diT5ckD-45v7mDITQMjE='],75159
30770521,3027 MELROSE DR SEAGOVILLE TX 75159,5,3.5,2007,3074,8037,406138,Redfin Estimate,32.689028,-96.5548276,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=3027+Melrose+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=-gWCayZzdlUfIOMJ3TExgzx_j-k='],75159
177854672,1938 WOOLEY WAY SEAGOVILLE TX 75159,3,2.5,2020,1707,6405,296678,Redfin Estimate,32.6601617,-96.5566755,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1938+Wooley+Way%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=2700QwQVsV8R0zFPR56b2P8l-PM='],75159
173277846,2028 WOOLEY WAY SEAGOVILLE TX 75159,4,2.0,2020,2006,5396,343063,Redfin Estimate,32.6610411,-96.5575094,['https://ssl.cdn-redfin.com/photo/90/mbphoto/778/genMid.14440778_0.jpg'],75159
173141104,1919 CHURCHILL DOWNS DR SEAGOVILLE TX 75159,4,2.0,2020,2006,7723,340599,Redfin Estimate,32.6600382,-96.5556749,['https://ssl.cdn-redfin.com/photo/90/mbphoto/307/genMid.14432307_2.jpg'],75159
173696756,2010 CHURCHILL DOWNS DR SEAGOVILLE TX 75159,3,2.5,2020,1707,5501,307325,Redfin Estimate,32.6611504,-96.5562586,['https://ssl.cdn-redfin.com/photo/90/mbphoto/948/genMid.14470948_3.jpg'],75159
174214810,1945 MADISON DR SEAGOVILLE TX 75159,4,2.0,2021,1798,7701,322698,Redfin Estimate,32.6612205,-96.5557582,['https://ssl.cdn-redfin.com/photo/90/mbphoto/997/genMid.14501997_0.jpg'],75159
32123410,314 S KAUFMAN ST SEAGOVILLE TX 75159,1,1.0,1946,909,12545,156435,Redfin Estimate,32.6378094,-96.5352072,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=314+S+Kaufman+St%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=2w4UzRjext8S0PU9qGxA9ohd9F4='],75159
32043199,605 JUDY LN SEAGOVILLE TX 75159,2,1.0,1956,993,9814,168319,Redfin Estimate,32.6529878,-96.5425431,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=605+Judy+Ln%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=uGDEABl_u2wWj69_0yc1mc_AZuk='],75159
32043241,706 JACK ST SEAGOVILLE TX 75159,3,1.5,1955,1190,8904,192530,Redfin Estimate,32.6532706,-96.5413343,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=706+Jack+St%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=sL6RG56TkAPwJvCxxsJEY2ix5rc='],75159
30728738,729 STACIE LN SEAGOVILLE TX 75159,4,2.0,2002,1677,7318,259702,Redfin Estimate,32.6524013,-96.5360825,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=729+Stacie+Ln%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=3I6zoh_6oxJ2SoK_OzbMj9_bSEY='],75159
30736349,704 STACIE LN SEAGOVILLE TX 75159,3,2.0,2003,1333,9496,262472,Redfin Estimate,32.6507452,-96.5374996,['https://ssl.cdn-redfin.com/photo/90/mbphoto/399/genMid.14677399_0.jpg'],75159
32044538,818 JACK ST SEAGOVILLE TX 75159,4,2.0,1971,1270,7148,196424,Redfin Estimate,32.6572029,-96.5358741,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=818+Jack+St%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=LdlqKOykGRHXOHFk-o1F7Uf4fuo='],75159
31807795,2425 MORELAND DR MESQUITE TX 75150,2,1.5,1962,1186,8359,236072,Redfin Estimate,32.7956319,-96.6373283,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2425+Moreland+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=odrADiNszEQRe9OIvESwkRVLR5E='],75150
32044804,821 HALL RD SEAGOVILLE TX 75159,3,2.0,2012,1026,8250,195203,Redfin Estimate,32.6571057,-96.5352072,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=821+Hall+Rd%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=HVw-Uv4kuAP449q9a7JBcXpx2cM='],75159
30762630,422 CYPRESS ST SEAGOVILLE TX 75159,3,2.0,2005,1480,7492,244125,Redfin Estimate,32.6363931,-96.540459,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=32.6363931%2C-96.540459&size=665x441&source=outdoor&client=gme-redfin&signature=CTwHpHpJuUQoXs34Nqe60Lqa-ag='],75159
30758377,511 JUDY LN SEAGOVILLE TX 75159,4,2.0,2006,1442,7414,230754,Redfin Estimate,32.6505873,-96.541376,['https://ssl.cdn-redfin.com/photo/90/mbphoto/589/genMid.11551589_2.jpg'],75159
30758395,505 HAMPTON CT SEAGOVILLE TX 75159,4,2.0,2005,1489,10637,249364,Redfin Estimate,32.6501271,-96.5400839,['https://ssl.cdn-redfin.com/photo/90/mbphoto/164/genMid.13958164_6.jpg'],75159
30757973,1406 BAYLEE ST SEAGOVILLE TX 75159,3,2.0,2005,2182,8459,229338,Redfin Estimate,32.6556257,-96.5475871,['https://ssl.cdn-redfin.com/photo/90/mbphoto/853/genMid.11830853_2.jpg'],75159
32040440,307 S KAUFMAN ST SEAGOVILLE TX 75159,2,1.0,1921,1752,304920,156455,Redfin Estimate,32.6382908,-96.5352489,['https://ssl.cdn-redfin.com/photo/90/mbphoto/914/genMid.13717914_2.jpg'],75159
32043465,201 JOHNSON ST SEAGOVILLE TX 75159,3,1.5,1955,1008,54189,229129,Redfin Estimate,32.6360914,-96.5395003,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=201+Johnson+St%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=YQ7hk_3zXOq3nQyXsYbNqmSyMOA='],75159
31831611,2801 CLEARWATER DR MESQUITE TX 75181,2,2.0,1992,1505,5597,293791,Redfin Estimate,32.7338971,-96.5445462,['https://ssl.cdn-redfin.com/photo/92/mbphoto/270/genMid.6985270_3.jpg'],75181
31861163,4507 HARBINGER DR MESQUITE TX 75150,3,2.5,1984,2350,7846,345559,Redfin Estimate,32.8260822,-96.6186081,['https://ssl.cdn-redfin.com/photo/90/mbphoto/901/genMid.20217901_1.jpg'],75150
32044356,402 COMBINE RD SEAGOVILLE TX 75159,1,1.0,1945,600,52272,125572,Redfin Estimate,32.6337731,-96.5318834,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=402+Combine+Rd%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=DGd7sXacyu4O_pK9V59Xt9x03zY='],75159
32044358,403 BAKER ST SEAGOVILLE TX 75159,3,2.0,1985,1792,60984,269949,Redfin Estimate,32.633442,-96.5321231,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=403+Baker+St%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=07s_nleZGd2GnZsvG1NLU6VAnOw='],75159
32044359,408 COMBINE RD SEAGOVILLE TX 75159,3,2.0,2008,864,17102,223757,Redfin Estimate,32.6332856,-96.531748,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=408+Combine+Rd%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=_cF7TyT5KRCCz7kZyhb3JncZT8U='],75159
32044317,422 COMBINE RD SEAGOVILLE TX 75159,2,2.0,1945,1776,87120,276892,Redfin Estimate,32.6318501,-96.5314562,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=422+Combine+Rd%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=X3D-DRC4aujVlj64qC7fm8-sd68='],75159
32238002,1643 E FARMERS RD SEAGOVILLE TX 75159,4,2.0,1999,2124,43560,1813394,Redfin Estimate,32.6625317,-96.5508131,['https://ssl.cdn-redfin.com/photo/90/mbphoto/293/genMid.20332293_1.jpg'],75159
31865792,411 NEWSOM RD MESQUITE TX 75149,2,1.0,1952,705,9074,164678,Redfin Estimate,32.7615044,-96.5934968,['https://ssl.cdn-redfin.com/photo/90/mbphoto/226/genMid.13940226_2.jpg'],75149
32044796,734 QUINETTE DR SEAGOVILLE TX 75159,3,1.0,1982,1036,7693,199702,Redfin Estimate,32.6579077,-96.5417512,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=734+Quinette+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=asI6-oc1j5d1eanQCm-3nLyra-k='],75159
32044765,736 THEDFORD RD SEAGOVILLE TX 75159,3,1.5,1987,1027,7200,185029,Redfin Estimate,32.6585826,-96.542293,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=736+Thedford+Rd%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=Amf9SHyA6LBUf5Ks6-l-Etjol0w='],75159
32044724,813 THEDFORD RD SEAGOVILLE TX 75159,4,1.5,1991,1552,7275,230844,Redfin Estimate,32.6606055,-96.540584,['https://ssl.cdn-redfin.com/photo/90/mbphoto/623/genMid.11557623_1.jpg'],75159
32044726,817 THEDFORD RD SEAGOVILLE TX 75159,3,1.5,1992,1153,7113,221153,Redfin Estimate,32.6607965,-96.5402923,['https://ssl.cdn-redfin.com/photo/90/mbphoto/081/genMid.13809081_0.jpg'],75159
30770820,2815 THISTLEWOOD DR SEAGOVILLE TX 75159,4,2.5,2008,2553,7200,352578,Redfin Estimate,32.6903288,-96.5516099,['https://ssl.cdn-redfin.com/photo/90/mbphoto/337/genMid.13034337_0.jpg'],75159
30770829,2926 THISTLEWOOD DR SEAGOVILLE TX 75159,3,2.0,2006,1900,7079,295016,Redfin Estimate,32.6915186,-96.5493262,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=2926+Thistlewood+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=82gFzta18n5qGjCHacFwrBHnVOg='],75159
30770832,2920 THISTLEWOOD DR SEAGOVILLE TX 75159,4,3.0,2006,2571,7200,349038,Redfin Estimate,32.6911951,-96.5497908,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=2920+Thistlewood+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=tf2WM1T1-K6qntn4GbX-FS1096s='],75159
30770838,2906 THISTLEWOOD DR SEAGOVILLE TX 75159,3,2.0,2006,1556,7200,268886,Redfin Estimate,32.6903978,-96.5507141,['https://ssl.cdn-redfin.com/photo/90/mbphoto/448/genMid.10582448_0.jpg'],75159
30770843,2812 THISTLEWOOD DR SEAGOVILLE TX 75159,3,2.0,2007,1434,7200,267406,Redfin Estimate,32.6897368,-96.5515891,['https://ssl.cdn-redfin.com/photo/90/mbphoto/986/genMid.13087986_0.jpg'],75159
30770848,2806 THISTLEWOOD DR SEAGOVILLE TX 75159,4,2.0,2014,1788,7200,301384,Redfin Estimate,32.6893635,-96.552006,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2806+Thistlewood+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=iZT09B5JRHrd9enB88w_alnOcU0='],75159
32043103,517 JEAN DR SEAGOVILLE TX 75159,3,2.0,1987,1226,7318,223300,Redfin Estimate,32.6538467,-96.5454611,['https://ssl.cdn-redfin.com/photo/90/mbphoto/238/genMid.20302238_0.jpg'],75159
32043116,504 THOMAS TRL SEAGOVILLE TX 75159,2,1.5,1992,1102,5998,214224,Redfin Estimate,32.6541157,-96.5470451,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=504+Thomas+Trl%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=FNNIdDNUxCY9S8flzhN06x8r-9A='],75159
32044886,1003 NETHERLAND DR SEAGOVILLE TX      ,3,2.0,2021,2034,22216,347157,Redfin Estimate,32.6408966,-96.559469,['https://ssl.cdn-redfin.com/photo/90/mbphoto/894/genMid.14609894_0.jpg'],     
32043063,508 JEAN DR SEAGOVILLE TX 75159,3,1.0,1993,1132,6599,208932,Redfin Estimate,32.6530338,-96.5458779,['https://ssl.cdn-redfin.com/photo/90/mbphoto/717/genMid.12005717_1.jpg'],75159
32271915,1224 CLAY LN SEAGOVILLE TX 75159,3,2.0,2004,1364,7802,258392,Redfin Estimate,32.6612788,-96.5352489,['https://ssl.cdn-redfin.com/photo/90/mbphoto/256/genMid.13728256_0.jpg'],75159
32271916,1226 CLAY LN SEAGOVILLE TX 75159,3,2.0,2004,1374,7819,245780,Redfin Estimate,32.6613732,-96.5351239,['https://ssl.cdn-redfin.com/photo/90/mbphoto/213/genMid.10424213_0.jpg'],75159
32271917,1228 CLAY LN SEAGOVILLE TX 75159,3,2.0,2003,1396,7832,227772,Redfin Estimate,32.6615137,-96.5349572,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1228+Clay+Ln%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=hJYjGcRHcm1BzxGgh79QGwDXlhM='],75159
32271906,1233 CLAY LN SEAGOVILLE TX 75159,3,2.0,2002,1442,8172,265032,Redfin Estimate,32.6622213,-96.5348738,['https://ssl.cdn-redfin.com/photo/90/mbphoto/490/genMid.13922490_3.jpg'],75159
30736392,1237 SHELBY DR SEAGOVILLE TX 75159,3,2.0,2005,1389,7741,258563,Redfin Estimate,32.6629885,-96.5353323,['https://ssl.cdn-redfin.com/photo/90/mbphoto/368/genMid.12140368_1.jpg'],75159
30736371,1207 SHELBY DR SEAGOVILLE TX 75159,3,2.0,2004,1532,8385,243730,Redfin Estimate,32.6612517,-96.5374579,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1207+Shelby+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=gflE5mwyxSyYkLZO8sug3uuZirk='],75159
32043283,303 HILLHAVEN DR SEAGOVILLE TX 75159,3,1.5,1975,1187,7200,222114,Redfin Estimate,32.6577006,-96.5566755,['https://ssl.cdn-redfin.com/photo/90/mbphoto/678/genMid.11509678_2.jpg'],75159
31844893,1009 GLENN CIR MESQUITE TX 75149,3,2.0,1959,1375,7196,236871,Redfin Estimate,32.7775652,-96.6043901,['https://ssl.cdn-redfin.com/photo/90/mbphoto/956/genMid.10886956_2.jpg'],75149
32044961,112 MODENE ST SEAGOVILLE TX 75159,3,2.0,2000,1430,7444,257084,Redfin Estimate,32.6638689,-96.573188,['https://ssl.cdn-redfin.com/photo/90/mbphoto/956/genMid.11290956_2.jpg'],75159
32043113,505 JEAN DR SEAGOVILLE TX 75159,3,2.0,1987,1080,7501,238634,Redfin Estimate,32.6532297,-96.5463365,['https://ssl.cdn-redfin.com/photo/90/mbphoto/048/genMid.14739048_0.jpg'],75159
30757801,803 DAKOTA LN SEAGOVILLE TX 75159,3,2.0,2008,1700,10799,249783,Redfin Estimate,32.6623526,-96.5483791,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=803+Dakota+Ln%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=8bkrXC1e4mGj4C6NYYXoeKrm82s='],75159
30757803,815 DAKOTA LN SEAGOVILLE TX 75159,3,2.0,2015,1852,7200,245717,Redfin Estimate,32.6631015,-96.5475037,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=815+Dakota+Ln%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=ni0dcScPFa4uIH4EIt7XF7uNmE4='],75159
30757794,1634 EMILY LN SEAGOVILLE TX 75159,3,2.0,2015,1910,8185,240317,Redfin Estimate,32.6638215,-96.5463365,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1634+Emily+Ln%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=5UIadtGxsq8jva-1uv_WFPt5EPY='],75159
30757809,1610 EMILY LN SEAGOVILLE TX 75159,3,2.0,2005,1416,7270,241639,Redfin Estimate,32.6623703,-96.544669,['https://ssl.cdn-redfin.com/photo/90/mbphoto/241/genMid.13344241_0.jpg'],75159
30757830,820 TIFFANY  SEAGOVILLE TX 75159,3,2.0,2007,1502,7200,262282,Redfin Estimate,32.6615135,-96.5450859,['https://ssl.cdn-redfin.com/photo/90/mbphoto/501/genMid.14389501_0.jpg'],75159
30757844,1610 E FARMERS RD SEAGOVILLE TX 75159,5,3.5,2019,2949,28732,447417,Redfin Estimate,32.6612421,-96.5469201,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1610+E+Farmers+Rd%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=7CbQZedrXTghm-Z1okM75_sJSA0='],75159
30757846,1618 MAKAYLA LN SEAGOVILLE TX 75159,3,2.0,2005,1571,7200,222709,Redfin Estimate,32.6623008,-96.546003,['https://ssl.cdn-redfin.com/photo/90/mbphoto/029/genMid.12103029_2.jpg'],75159
30757857,800 DAKOTA LN SEAGOVILLE TX 75159,4,2.5,2006,2186,9801,266044,Redfin Estimate,32.661834,-96.5482124,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=800+Dakota+Ln%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=y7jVsUPkPBTYj2_wobxZPk_YjYM='],75159
30757884,812 HUDDLESTON CT SEAGOVILLE TX 75159,4,2.0,2012,2096,14401,336373,Redfin Estimate,32.6606488,-96.5450154,['https://ssl.cdn-redfin.com/photo/90/mbphoto/827/genMid.13904827_1.jpg'],75159
32043419,525 GLEN COVE ST SEAGOVILLE TX 75159,4,2.5,1985,2001,6926,253318,Redfin Estimate,32.6621639,-96.5620958,['https://ssl.cdn-redfin.com/photo/90/mbphoto/553/genMid.11586553_3.jpg'],75159
32043408,420 SIMONDS RD SEAGOVILLE TX 75159,4,2.0,1980,1824,7475,213012,Redfin Estimate,32.6619005,-96.5629297,['https://ssl.cdn-redfin.com/photo/90/mbphoto/809/genMid.11584809_2.jpg'],75159
32043407,424 SIMONDS RD SEAGOVILLE TX 75159,4,2.0,1980,1824,7475,234997,Redfin Estimate,32.6620389,-96.5628046,['https://ssl.cdn-redfin.com/photo/90/mbphoto/005/genMid.11609005_3.jpg'],75159
32043132,529 MARY JANE LN SEAGOVILLE TX 75159,3,2.0,1992,1219,6499,249995,Redfin Estimate,32.6552727,-96.5450859,['https://ssl.cdn-redfin.com/photo/90/mbphoto/315/genMid.20008315_0.jpg'],75159
32043134,525 MARY JANE LN SEAGOVILLE TX 75159,3,1.0,1991,1367,5998,244876,Redfin Estimate,32.6550377,-96.5453777,['https://ssl.cdn-redfin.com/photo/90/mbphoto/539/genMid.14547539_0.jpg'],75159
32043380,517 THOMAS TRL SEAGOVILLE TX 75159,3,2.0,1985,1230,6286,225644,Redfin Estimate,32.6552031,-96.5464198,['https://ssl.cdn-redfin.com/photo/90/mbphoto/192/genMid.10727192_0.jpg'],75159
32043369,1010 FAWN MEADOW DR SEAGOVILLE TX 75159,2,1.0,1987,1028,6756,200650,Redfin Estimate,32.656143,-96.5452526,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1010+Fawn+Meadow+Dr%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=PrcErmkDvuOhJ7B5E8loj8Lz8vA='],75159
169406474,507 NETHERLAND DR SEAGOVILLE TX 75159,4,3.5,2018,2308,10759,384500,Redfin Estimate,32.6454454,-96.5540072,['https://ssl.cdn-redfin.com/photo/90/mbphoto/464/genMid.20101464_0.jpg'],75159
30757798,805 DAKOTA LN SEAGOVILLE TX 75159,3,2.0,2014,1884,8398,247162,Redfin Estimate,32.6625371,-96.5482124,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=805+Dakota+Ln%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=mAdnz4xCws4DKgIyQsucfkfvfN0='],75159
30757854,806 DAKOTA LN SEAGOVILLE TX 75159,3,2.0,2004,1522,8390,263867,Redfin Estimate,32.6622095,-96.5477538,['https://ssl.cdn-redfin.com/photo/90/mbphoto/376/genMid.11860376_2.jpg'],75159
30757872,807 HUDDLESTON CT SEAGOVILLE TX 75159,3,2.0,2011,1704,7684,312425,Redfin Estimate,32.6604832,-96.5458724,['https://ssl.cdn-redfin.com/photo/90/mbphoto/548/genMid.11709548_3.jpg'],75159
32044920,805 ARMSTRONG RD SEAGOVILLE TX 75159,3,1.0,1979,1036,11252,185355,Redfin Estimate,32.6438099,-96.557551,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=805+Armstrong+Rd%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=KJHWdjHpNB5K33fE6CK4L9TDAsU='],75159
32045727,742 JACK ST SEAGOVILLE TX 75159,3,2.0,1955,1602,8124,223904,Redfin Estimate,32.6552772,-96.5382499,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=742+Jack+St%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=AkOIftPZL25cj5Ic7-xjM2RzTMA='],75159
32045713,720 JUDY LN SEAGOVILLE TX 75159,3,2.0,1955,1317,8904,224064,Redfin Estimate,32.6549113,-96.5408446,['https://ssl.cdn-redfin.com/photo/90/mbphoto/053/genMid.20202053_0.jpg'],75159
32045709,723 JACK ST SEAGOVILLE TX 75159,3,1.5,1955,1044,8904,181243,Redfin Estimate,32.6547291,-96.5403339,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=723+Jack+St%2C+Seagoville%2C+TX+75159&size=665x441&source=outdoor&client=gme-redfin&signature=o47d7p4ieoDO0k_KyNE6bjWAZZE='],75159
32045908,512 HIGHLAND DR SEAGOVILLE TX 75159,3,1.0,1952,990,8581,165588,Redfin Estimate,32.6524417,-96.5452214,['https://ssl.cdn-redfin.com/photo/90/mbphoto/950/genMid.13847950_0.jpg'],75159
30757858,1630 MAKAYLA LN SEAGOVILLE TX 75159,3,2.0,2004,1788,8956,292512,Redfin Estimate,32.6630483,-96.5468367,['https://ssl.cdn-redfin.com/photo/90/mbphoto/903/genMid.13897903_1.jpg'],75159
30757816,1624 EMILY LN SEAGOVILLE TX 75159,5,2.5,2004,2000,7214,271435,Redfin Estimate,32.6631531,-96.5456695,['https://ssl.cdn-redfin.com/photo/90/mbphoto/548/genMid.11110548_3.jpg'],75159
